實體1,關係,實體2,新實體1,新實體2,新關係
《國統網領》,為,臺灣在兩岸問題上爭取到更多的自主與談判的時間與空間,《國統網領》,能力,triggered-by
茶藝,交流,中國,茶藝,中方,related-to
茶藝,交流,台灣,茶藝,臺灣,related-to
中國人,渴望,台灣茶藝,中方,台灣茶藝,not_requires
台灣茶藝,代表,中華文化傳統,台灣茶藝,文化政治學,is-a
台灣茶藝,匯聚,多元的文化因素,台灣茶藝,能力,related-to
台灣茶藝,成就,今天的面貌,台灣茶藝,意義,part-of
台灣茶藝,融入,中國潮汕工夫茶的傳統,台灣茶藝,文化政治學,related-to
台灣茶藝,融入,日本茶道的影響,台灣茶藝,所得,related-to
台灣茶藝,融入,台灣茶人自成風格的創新,台灣茶藝,特徵,related-to
台灣茶藝,映照,台灣經濟社會的變遷,台灣茶藝,規劃,related-to
台灣經濟社會,表現,糾結與矛盾,社會,動向,related-to
情境,選擇,他者認同,情境,互信,decided-by
情境,選擇,區隔,情境,區隔,decided-by
矛盾,成為,台灣茶藝不斷更新和改變的源泉及動力,糾紛,台北的優勢,is-a
台灣茶藝,帶來,影響,台灣茶藝,影響,triggered-by
中國經濟購買力,提出,挑戰,經濟運作中,挑戰,depends-on
中國大陸,實施,經濟改革開放,中國大陸,反應,related-to
中國大陸,吸引,外商直接投資,中國大陸,能力,affect
北京,進行,隨機效果模型估計,北京,能力,affect
上海,進行,隨機效果模型估計,上海,能力,affect
廣東,進行,隨機效果模型估計,廣東,能力,affect
北京,吸引,外商直接投資,北京,能力,affect
上海,吸引,外商直接投資,上海,能力,affect
廣東,吸引,外商直接投資,廣東,能力,affect
北京,因素,相對工資率,北京,相對工資率,part-of
北京,因素,相對借貸成本,北京,中有償借款,part-of
上海,因素,相對匯率,上海,相對匯率,part-of
廣東,因素,相對工資率,廣東,相對工資率,part-of
廣東,因素,對廣東貿易依存度,廣東,動向,part-of
廣東,因素,相對借貸成本,廣東,中有償借款,part-of
廣東,因素,相對國家風險,廣東,能力,part-of
北京,外商直接投資,下降,北京,下降,related-to
廣東,外商直接投資,下降,廣東,下降,related-to
一國兩制,下,香港特別行政區,一國兩制,規劃,not located-in
香港特別行政區,與,中華人民共和國,規劃,政府對人民,related-to
香港特別行政區,不同於,殖民地,規劃,殖民地,not-related-to
殖民地,與,宗主國,殖民地,宗主國,related-to
香港特別行政區,不同於,聯邦制,規劃,聯邦制,not-related-to
地方政府,與,聯邦政府,地方政府,聯邦政府,related-to
香港特別行政區,有異於,中國傳統中央集權單一制,規劃,中國大陸黨政群系統,not related-to
地方,與,中央,本地區,中央,related-to
中央,有,特殊,中央,特殊,depends-on
中央,有,複雜,中央,困擾,depends-on
中央,有,中央,中央,中央,depends-on
中央,有,地方關係,中央,地方關係,depends-on
政治,牽涉到,經濟,政治,經濟,related-to
政治,牽涉到,法律,政治,法理,related-to
中國大陸,正式,關係,中國大陸,關係,not-related-to
中國大陸,非正式,關係,中國大陸,關係,not related-to
正式,與,非正式,正式,非正式,related-to
一國兩制,下,中港關係,一國兩制,中港,not located-in
中,與,港,中,港人,related-to
中港關係,是一項,挑戰,中港,挑戰,is-a
中港關係,攸關,一國兩制,中港,一國兩制,related-to
中港關係,攸關,香港前途,中港,香港前途,related-to
中港,需要,穩定,中港,穩定,requires
中港,需要,制度化,中港,制度化,requires
中港關係,處理,問題,中港,疑義,depends-on
粵語,是,方言,粵語,語義,related-to
粵語,是,香港人的共通方言,粵語,能力,related-to
香港,回歸,中國,香港,中方,related-to
學習,需求,殷切,學習,殷切,requires
課程,增設,普通話教學,課程,普通話教學,related-to
西方,指出,研究,西方,科研,related-to
塑造,來源,多元化,塑造,多元,not depends-on
目的,取樣,原則,目的,原則,depends-on
一組,是,粵語為母語,一組,母語,related-to
一組,土生土長,香港,一組,香港,located-in
另一組,來自,中國大陸,另一組,中國大陸,located-in
粵語,不是,母語,粵語,母語,not-increased-by
問題,與,教學信念,疑義,教學信念,related-to
問題,有,密切關係,疑義,強硬,depends-on
文章內容,影響,臺灣教育學發展過程中的六項問題,文章內容,意義,affect
當代臺灣教育學,有無,近代中國大陸教育學間的承續累積,臺灣關係法,能力, related-to
教育哲史類論文,有無,現實關懷,教育哲史類論文,現實關懷, related-to
中國教育文化,如何,發揚與轉型,中國地區間,規劃,related-to
引進西方學術,有無,審慎轉化態度,引進西方學術,特徵, related-to
接受西方學術過程中,有無,遭遇適應困難,能力,動向, related-to
起源,於,研究問題,起源,研究所,located-in
研究問題,是,誰在治理中國的糧食安全,研究所,矛盾和折衝,related-to
研究問題,是,中國糧食安全嗎,研究所,興趣,related-to
聯合國,定義,糧食安全,聯合國,糧食安全,related-to
定義,分析,中國大陸糧食安全治理機制,意義,興趣,affect
定義,分析,治理狀況,意義,治理成果,affect
發現,有,兩點,發現,兩點,depends-on
第一,是,糧食議題的安全化進展,第一,改革,related-to
聯合國,開始,糧食議題的安全化,聯合國,動向,related-to
1970年代,進行,糧食議題的安全化,1960年代,動向,affect
1970年代,列入,糧食充足性,1960年代,食物使用性,include
1980年代,列入,糧食可取得性,1950年代,特徵,include
1990年代,列入,食物使用性,二OOO年,食物使用性,include
氣候變遷,成為,威脅糧食安全的新變數,氣候變遷,主張,is-a
穩定性,成為,糧食安全的重要指標,穩定,特徵,is-a
聯合國,建構,治理機制,聯合國,治理結構,Created-by
聯合國,建構,評量指標,聯合國,評估,Created-by
第二,是,中國糧食安全的狀況,第二,作用,related-to
中國,驅使,國家安全因素,中方,新型安全觀,triggered-by
中國,安全化,糧食充足性,中方,食物使用性,affect
中國,強化,地方政府,中方,地方政府,affect
中國,強化,國內市場,中方,國內市場,affect
中國,需要,強化治理機制的成長,中方,能力,requires
中國,改善,不負責任的跨國農業投資行為,中方,能力,affect
中國,制定,前瞻性政策,中方,政策,decided-by
政策,因應,新形態人類安全威脅,政策,高於,triggered-by
臺灣,進行,法律體制,臺灣,法理,affect
日本,與,國民黨,日本,國民黨,related-to
臺灣,交替,國民黨,臺灣,國民黨,changed-by
日本,交替,國民黨,日本,國民黨,changed-by
法律體制,進行,承接,法理,承接,affect
兩套國家法規範體制,比較,異同,兩套國家法規範體制,疑義,related-to
執法人員,來自,中國大陸,執法,中國大陸,located-in
臺灣本地人,受,日治影響,臺灣,日治影響,affected
國民黨政權,行事,征服者,國民黨,征服者,not depends-on
本地人,滋生,反感,本地人,疑義,triggered-by
新聞改革,中心課題,商業化,新聞改革,商業化,related-to
新聞改革,中心課題,市場化,新聞改革,市場,related-to
運用,概念分析,田野調查,應用,田野研究, related-to
改革,意義,實踐活動,改革,明顯,depends-on
活動,需要,符號資源,活動,符號資源,requires
符號資源,解構,命令型新聞體制,符號資源,觀點,related-to
命令型新聞體制,包括,原則,觀點,原則,include
命令型新聞體制,包括,實踐,觀點,明顯,include
構築,活動,正當化,構建,正當化,not_related-to
構築,活動,非常規型實踐活動,構建,特徵,not_related-to
改革,定義,命令型體制,改革,制度化,related-to
體制,再生,主導意識形態框架,體制,變項,not related-to
中共,保持,控制,中共,掌控,related-to
控制,包括,政治,掌控,政治,include
控制,包括,意識形態,掌控,意識形態,include
新聞改革活動,特徵,解構,特徵,解構,related-to
新聞改革活動,特徵,構築,特徵,構建,related-to
新聞改革活動,特徵,重構,特徵,重構,related-to
新聞改革活動,變革,命令型新聞體制,特徵,觀點,changed-by
網際空間,構成,環境,網際網路,環境,part-of
環境,由,資訊技術,環境,資訊技術,Created-by
環境,由,網路基礎建設,環境,特徵,Created-by
西方國家,推出,網際空間戰略,西方國家,能力,not Created-by
西方國家,加強,控制,西方國家,掌控,affect
西方國家,加強,主導,西方國家,主導,affect
我方,推動,國防現代化,我方,國防現代化,affect
我方,推動,軍事事務革新,我方,運作,affect
近年,目標,國防現代化,近年,國防現代化,related-to
近年,目標,軍事事務革新,近年,運作,related-to
威脅,來源,中國,威脅,中方,not depends-on
網軍,來自,中國,網軍,中方,located-in
研究中,建構,概念詞彙,研究中,概念詞彙,Created-by
概念詞彙,關於,網路作戰安全與管理,概念詞彙,能力,related-to
GHSOM,使用於,分群技術,GHSOM,分群技術,depends-on
主題類別與層級關係,建構於,分群技術,能力,分群技術,located-in
實證分析,使用於,成果,明顯,成果,depends-on
研究成果,了解,發展,科研,發展,requires
發展,關於,網路作戰安全與管理,發展,能力,related-to
研究成果,提供,參考,科研,參考,requires
參考,提供給,政府,參考,政府,part-of
政府,策進,網路空間戰略,政府,能力,affect
中國大陸,經濟,快速增長,中國大陸,迅速,not-increased-by
中國大陸,成為,東亞經濟發展的引擎,中國大陸,東亞發展論,is-a
發展,帶來,衝擊,發展,衝突,triggered-by
發展,帶來,中國未來可能的意圖,發展,現狀,triggered-by
國際社會,充滿,焦慮,國際,焦慮,include
美國,充滿,焦慮,美國,焦慮,include
觀點,認為,中國,觀點,中方,decided-by
中國,成為,東亞新霸權,中方,東亞新霸權,is-a
中國,發生,衝突,中方,衝突,triggered-by
美國,發生,衝突,美國,衝突,triggered-by
角度,認為,北京,眼光,北京,decided-by
北京,專注,經濟發展,北京,經濟發展,affect
北京,融入,國際政經社會,北京,現狀,related-to
北京,成為,經貿大國,北京,經濟大國,is-a
論文,說明,北京領導人,本論文,北京領導人,depends-on
北京領導人,有,邏輯論述,北京領導人,邏輯論述,depends-on
現實主義,來,觀察國家行為,現實主義,回應,not.requires
自由主義,來,觀察國家行為,自由主義,回應,not.requires
理論,詮釋,中國的外交行為,理論,中共的關係,related-to
中國,以,經濟發展為核心,中方,特徵,requires
外交,須,經濟服務,外商,經濟利益,requires
爭取,和平與穩定的國際環境,北京當局,爭取,北京當局, related-to
鄧小平,提出,和平與發展的對外政策,鄧小平,能力,depends-on
對外政策,是,中共統治菁英的共識,外商,中共的關係,related-to
對外政策,成為,指導,外商,輔導,is-a
對外政策,成為,評估對外政策的準繩與誘因制度,外商,能力,is-a
國家力量,影響,中國外交行為,國家力量,現狀,affect
思維,理解,西方,思維,西方,affect
北京當局的思維,界定,國家利益,特徵,國家利益,required
國家利益,出現,變化,國家利益,變化,triggered-by
變化,衝擊,和平與發展的對外政策,變化,能力,affect
後危機時代,背景,全球權力關係轉型,改革,政府財政經費,is-a
中國大陸傳播理論,發展,實踐,闡明,明顯,affect
南方認識論,引領,後殖民社會知識理論,南方認識論,主張,affect
後殖民社會知識理論,構建,全球認知正義,主張,觀點,Created-by
全球消費資本主義,生活方式,文化多樣性,全球資本主義,能力,related-to
中國崛起,認識,全球資本主義體系,中國崛起,全球資本主義,related-to
東－南,傳播,文化流動,南－南,交往,affect
南－南,傳播,文化流動,南－南,交往,affect
中國大陸,研究,視線,中國大陸,眼光,affect
沿海,轉向,內地,沿海,內地,changed-by
都市,轉向,鄉村,都市,鄉村,changed-by
結構的歷史,回到,人的歷史,比較殖民史,人的歷史,not located-in
技術的歷史,回到,人的歷史,規劃,人的歷史,not located-in
民眾,納入,分析的視野,群眾,觀點,include
生活經驗,納入,分析的視野,生活經驗,觀點,include
傳播實踐,納入,分析的視野,傳播實踐,觀點,include
社會想像,納入,分析的視野,社會想像,觀點,include
對霸權的反抗,納入,分析的視野,能力,觀點,include
國際大廠,將,生產重心,國際大廠,生產單位,not related-to
生產重心,轉移,中國大陸,生產單位,中國大陸,changed-by
國內資訊產業,面臨,市場結構性的變化,國內資訊產業,特徵,depends-on
廠商,調整,內需市場,廠商,內需市場,changed-by
廠商,進軍,海外市場,廠商,海外市場,not located-in
全球市場,逐漸,開放,全球市場,開放,requires
消費者,面對,更多的產品,消費者,特徵,affect
品牌知名度,受到,價格與來源國形象的調節,知名度,能力,triggered-by
品牌知名度,對於,消費者知覺品質,知名度,提升經營品質,related-to
品牌知名度,對於,購買意願,知名度,購買意願,related-to
實驗變數,包括,品牌知名度,實驗變數,知名度,include
實驗變數,包括,價格,實驗變數,價格,include
實驗變數,包括,來源國形象,實驗變數,來源國形象,include
變數,分成,高低二種水準,變數,能力,part-of
實驗因子,為,2×2×2,實驗結果,2×2×2,triggered-by
實驗組,共有,8個,實驗組,8個,part-of
實驗設計,選定,全國大專院校教師,實驗設計,全國大專院校教師,decided-by
實驗組,寄發,100份問卷,實驗組,作用,affect
有效回收樣本,為,297份,特徵,297份,triggered-by
品牌知名度,在,價格的干擾下,知名度,能力,located-in
品牌知名度,在,來源國形象的干擾下,知名度,闡明,located-in
高品牌知名度產品,受,價格干擾,能力,價格干擾,affected
高品牌知名度產品,受,來源國形象干擾,能力,來源國形象,affected
台灣,充滿,爭議,臺灣,論爭,include
中國人,身分,爭議,中方,論爭,is-a
台灣人,變成,二分對立,臺灣,二元對立,changed-by
台灣人,變成,中國人,臺灣,中方,changed-by
中國人,變成,二分對立,中方,二元對立,changed-by
台灣人,糾纏,統獨問題,臺灣,統獨問題,related-to
台灣人,糾纏,藍綠鬥争,臺灣,藍綠鬥争,related-to
中國人,糾纏,統獨問題,中方,統獨問題,related-to
中國人,糾纏,藍綠鬥争,中方,藍綠鬥争,related-to
台灣,探討,台灣人,臺灣,臺灣,affect
台灣人,隱含,問題,臺灣,疑義,related-to
台灣人,造成,侷限性,臺灣,限制,triggered-by
中國人,變化,歷史軌跡,中方,歷史,changed-by
兩岸,斷裂,1949,兩岸,1949,affect
冷戰局面,是,問題所在,冷戰,問題所在,related-to
台灣話,是,古老,臺灣,古老,related-to
台灣話,無須,二分對立,臺灣,二元對立,not requires
中國人的身分,不是,血緣,回應,血緣,not-increased-by
台灣,被迫,脫勾,臺灣,脫勾,not-decided-by
日據時期,台灣,啟蒙知識分子,日據時期,特性,located-in
台灣,汲取,思想資源,臺灣,思想資源,depends-on
台灣,汲取,感情能量,臺灣,感情能量,depends-on
台灣人,引以為,心理基礎,臺灣,心理基礎,depends-on
問題,在於,中國人,疑義,中方,located-in
答案,必須,前瞻性,答案,前瞻性,depends-on
中國人,界定,不能,中方,不安,required
政治勢力,所,壟斷,政治力,壟斷,part-of
我們,共同,超克,我者,超克,related-to
中國大陸,歷經,文革,中國大陸,文革,affected-by
中國大陸,歷經,改革開放,中國大陸,改革開放,affected-by
中國大陸,歷經,中越戰爭,中國大陸,中越戰爭,affected-by
中國大陸,歷經,重要歷史決議案,中國大陸,決定,affected-by
中國研究界,進行,世代交替,做中國研究,世代交替,affect
兩岸,公開,史料,兩岸,史料,related-to
日中間,學術交流,研究者,日中間,科研,related-to
研究者,相互,在地研究,科研,在地研究,related-to
日本中國研究,開啟,轉型期,日本中國研究,轉型,triggered-by
轉型期,開始,多元復甦,轉型,多元復甦,related-to
中國,視為,革命史觀,中方,革命史觀,related-to
革命史觀,轉變為,民國史觀,革命史觀,民國史觀,changed-by
日本,建立,再評價風潮,日本,能力,Created-by
研究法,包括,亞洲學,研究法,亞洲學,include
研究法,包括,區域研究,研究法,區域研究,include
研究法,包括,政治決策途徑,研究法,主要政治領袖,include
研究法,包括,社會經濟史,研究法,社會經濟史,include
中國,視為,民族主義國家,中方,中國地區間,related-to
日本,創造,模糊中國,日本,模糊中國,Created-by
模糊中國,建立,實證主義再認識,模糊中國,能力,Created-by
模糊中國,奠定,思想基礎,模糊中國,思維,related-to
臺灣,相互,大陸,臺灣,大陸,related-to
臺灣,相互,香港,臺灣,香港,related-to
大陸,相互,香港,大陸,香港,related-to
相互貿易,利用,引力模型,貿易,引力模型,depends-on
貿易,利用,經濟資料,貿易,經濟資料,depends-on
兩岸三地,顯現,市場規模,兩岸三地,市場規模,related-to
兩岸三地,顯現,貿易密集,兩岸三地,貿易密集,related-to
1980年代初期,兩岸,貿易量,1899年,貿易,related-to
兩岸,偏低,貿易量,兩岸,貿易,decreased-by
整體貿易區塊,存在,1980年代初期,架構,1899年,is-a
兩岸三地,顯著,貿易量,兩岸三地,貿易,affect
貿易量,大於,經濟發展,貿易,經濟發展,not requires
貿易量,大於,市場規模,貿易,市場規模,not requires
貿易量,大於,地理關係,貿易,地理屬性,not requires
1987年以前,香港,中介角色,1997年,中介組織,located-in
1988年,兩岸,貿易,1988年,貿易,related-to
1995年後,兩岸,貿易流量,1957年,貿易,related-to
1987年,顯示,貿易效果,1988年,經貿,related-to
1995年起,雙邊貿易流量,兩岸三地,二OOO年,兩岸三地,related-to
雙邊貿易流量,高於,正常經濟發展,雙邊貿易流量,有利,not part-of
雙邊貿易流量,突顯,貿易依存,雙邊貿易流量,貿易依存,affect
大陸,有限,對外貿易,大陸,經貿互賴,not include
大陸,提升,貿易水準,大陸,貿易開放,affect
貿易水準,透過,香港,貿易開放,香港,depends-on
1988年,大陸,對外貿易效果,1988年,外向型經濟,located-in
對外貿易效果,全球性,顯現,外向型經濟,顯示,not located-in
行銷知識移轉過程,提出,模型,引導,模式,depends-on
模型,列入,變數,模式,變數,include
變數,影響,移轉傾向,變數,移轉,affect
研究對象,選擇,企業,研究所,企業,decided-by
企業,擁有,投資,企業,投資,include
企業,擁有,子公司,企業,子公司,include
企業,位於,台灣,企業,臺灣,located-in
子公司,位於,中國大陸,子公司,中國大陸,located-in
多重迴歸分析方法,探討,影響力,迴歸分析法,影響,affect
地區性的差異,影響,結果,能力,結果,affect
台灣,影響,變數,臺灣,變數,affect
中國大陸,影響,變數,中國大陸,變數,affect
適用性,影響,移轉傾向,適應性,移轉,affect
溝通管道,影響,移轉傾向,表達渠道,移轉,affect
內隱性,影響,移轉傾向,內隱性,移轉,affect
過去移轉經驗,影響,移轉傾向,過去,移轉,affect
市場特性,影響,移轉傾向,市場,移轉,affect
行銷知識,進行,模型驗證,行銷,模型驗證,affect
行銷知識,影響,移轉傾向,行銷,移轉,affect
知識,加以移轉,中國大陸,感受,中國大陸,not part-of
理論,提出,建議,理論,建議,depends-on
實務,提出,建議,實務,建議,depends-on
避稅行為,探討,公司之避稅行為,避稅行為,公司之避稅行為,affect
公司價值,間之關係,公司之避稅行為,公司價值,公司之避稅行為,related-to
Tobin Q,作為,公司價值之衡量,能力,闡明,is-a
企業的永久性財稅差異,衡量,避稅行為,意義,避稅行為,affect
綜合分數,衡量,公司治理,綜合分數,公司治理,affect
避稅,顯著正相關,公司價值,避稅,公司價值,related-to
公司治理機制愈佳的企業,避稅對公司價值之正向效果大於,公司治理機制較差的企業,觀點,能力, increased-by
中國大陸,討論,地方政府,中國大陸,地方政府,affect
中國大陸,討論,企業,中國大陸,企業,affect
地方政府,改採,外向型經濟,地方政府,外向型經濟,changed-by
地方政府,積極,招商引資,地方政府,招商引資,related-to
地方政府,產生,互動,地方政府,動向,Created-by
互動,產生,外資企業,動向,外商投資,Created-by
互動,產生,台商,動向,臺商,Created-by
台資企業,進行,在地化,台資企業,在地化,affect
台資企業,建立,關係,台資企業,關係,Created-by
台商,進行,作為,臺商,作為,affect
台商,進行,變革,臺商,變化,affect
蘇州台商,考察,經驗,蘇州台商,經驗,affect
蘇州台商,考察,作為,蘇州台商,作為,affect
蘇州台商,連結,當地政府,蘇州台商,當地政府,related-to
資料,來源,2002～2005年,資訊,1988年,not depends-on
資料,來源,蘇州,資訊,蘇州,not depends-on
資料,訪談,台商,資訊,臺商,not depends-on
資料,訪談,政府單位,資訊,政府單位,not depends-on
研究結論,對話,理論,研究結論,理論,related-to
中國,宗教,家戶,中方,家戶,not-depends-on
家戶型,宗教,供給者,家戶,供給者,not-depends-on
中國,稱呼,迷信專業戶,中方,迷信專業戶,related-to
迷信專業戶,是指,家戶型宗教服務供給者,迷信專業戶,作用,related-to
巫神,是,家戶型宗教服務供給者,巫神,作用,related-to
陰陽先生,是,家戶型宗教服務供給者,陰陽先生,作用,related-to
算命先生,是,家戶型宗教服務供給者,算命先生,作用,related-to
火居道士,是,家戶型宗教服務供給者,火居道士,作用,related-to
紙紮匠,是,家戶型宗教服務供給者,紙紮匠,作用,related-to
輕蔑,稱呼,個體戶,輕蔑,個體戶,related-to
宗教專業者,分類,個體戶,宗教專業者,個體戶,not is-a
陝北,田野調查,文獻資料,陝北,文獻回顧,related-to
家戶型宗教服務供給型態,具有,歷史及結構優越性,衝突,改革,include
《艾默利報告》,公布,1969年,《艾默利報告》,1899年,related-to
中華民國,批准,《大陸礁層公約》,中華民國,《大陸礁層公約》,decided-by
中華民國,簽署,1958年,中華民國,1957年,Created-by
中華民國,批准,1970年8月,中華民國,2010年,decided-by
中國石油公司,簽約,美國石油公司,美國史溫公司,美國史溫公司,decided-by
中國石油公司,勘探,臺灣北方海域,美國史溫公司,臺灣廠商,is-a
中國石油公司,目標,確保釣魚臺主權,美國史溫公司,臺灣關係法,related-to
勘探行動,受到,美政府阻撓,勘探行動,美政府阻撓,triggered-by
勘探行動,受到,日政府阻撓,勘探行動,日政府阻撓,triggered-by
中華人民共和國,勘探,東海,政府對人民,東海,is-a
中華人民共和國,技術援助,美國,政府對人民,美國,depend-on
美石油公司,參與,中國海洋石油總公司投標,日石油公司,特徵,part-of
日石油公司,參與,中國海洋石油總公司投標,日石油公司,特徵,part-of
美石油公司,退出,投標,日石油公司,投標,not depends-on
日石油公司,退出,投標,日石油公司,投標,not depends-on
中國大陸,開採,獨自,中國大陸,獨自,Created-by
中國大陸,成為,唯一油氣生產國,中國大陸,唯一油氣生產國,is-a
東海,未能勘探,釣魚臺周邊海域,東海,臺灣關係法,rejected-by
東海油氣產量,不如,《艾默利報告》預測,東海油氣田,《艾默利報告》,related-to
歷史,研究法,社會工作發展,歷史,河北工業發展,depends-on
台灣,放置,歷史脈絡,臺灣,歷史,not located-in
蒐集,透過,口述歷史,蒐集,口述歷史,depends-on
蒐集,透過,圖書,蒐集,圖書,depends-on
蒐集,透過,研究報告,蒐集,科研,depends-on
蒐集,透過,期刊論文,蒐集,期刊論文,depends-on
蒐集,透過,博碩士論文,蒐集,博碩士論文,depends-on
蒐集,透過,政府出版品,蒐集,蔡政府執政,depends-on
蒐集,透過,統計資料,蒐集,統計方法,depends-on
蒐集,透過,報紙報導,蒐集,報紙報導,depends-on
台灣,呈現,樣貌,臺灣,特徵,related-to
中國國民黨,延續,經驗,中方,經驗,depends-on
中國國民黨,視,社會工作,中方,社會工作,depends-on
工作,行使,統治權,工作,統治權,depends-on
工作,進行,社會控制,工作,社會控制,affect
早年出生於,擔任,社會行政官員,早年出生於,能力,is-a
早年出生於,從事,學術工作,早年出生於,學術產出,not depends-on
早年出生於,從事,福利服務,早年出生於,福利待遇,not depends-on
觀念,注意,黨,觀點,黨的總書記,require
觀念,注意,政部門,觀點,政部門,require
觀念,注意,政府部門,觀點,政府,require
中國國民黨,通過,政策文件,中方,政策文件,depends-on
論述與方法,吸納,政府行政部門,能力,政府行政部門,include
論述與方法,開啟,發展階段,能力,發展階段,triggered-by
太平橋地區舊城改造計畫,具有,代表性,太平橋地區舊城改造計畫,代表性,include
太平橋地區舊城改造計畫,是,上海,太平橋地區舊城改造計畫,上海,related-to
太平橋地區舊城改造計畫,探究,驅動力,太平橋地區舊城改造計畫,勞動,affect
新天地,刻意維持,石庫門建築形式,新天地,石庫門建築形式,related-to
新天地,是,都市更新個案,新天地,城市初始條件,related-to
石庫門,是,建築形式,石庫門,建築形式,related-to
公私部門,推動,都市更新,私部門,都市更新,affect
新天地,出自,資本積累邏輯,新天地,資本積累邏輯,Created-by
建築形式,轉化,房地產象徵經濟,建築形式,房地產象徵經濟,changed-by
繫工過路根,探究,城市空間轉變,運作,內部影響力,affect
上海市政府,引進,房地產外資,上海市政府,房地產外資,triggered-by
公私部門,合作,親成長聯盟,私部門,親成長聯盟,related-to
中國,版本,縉紳化,中方,縉紳化,not related-to
中國,版本,郊區化,中方,郊區化,not related-to
政經體制,轉軌,中國大陸,政經,中國大陸,related-to
城市空間發展機制,闡釋,中國特徵,蔡政府執政,中國性,affect
地方政府,是,作用者,地方政府,作用者,related-to
外資,是,作用者,外商,作用者,related-to
租隙競逐政權,模型,闡釋政經體制,租隙競逐政權,功效,is-a
出口國,設立,模型,出口國,模式,Created-by
出口國,擁有,技術,出口國,技術,include
垂直整合廠商,生產,中間財,闡明,中間財,Created-by
廠商,擁有,優勢,廠商,優勢,include
廠商,生產,最終財,廠商,最終財,Created-by
廠商,進口,中間財,廠商,中間財,not-depends-on
出口國,課稅,最終財,出口國,最終財,depends-on
出口國,補貼,最終財,出口國,最終財,affect
決定,關鍵,產業結構,決定,產業結構,related-to
關鍵,在於,結構,迫切,架構,located-in
垂直整合廠商,出口,中間財,闡明,中間財,related-to
垂直整合廠商,出口,最終財,闡明,最終財,related-to
廠商,增加,利潤,廠商,利潤,affect
中間財,提高,成本,中間財,成本,increased-by
設定,符合,台灣,設定,臺灣,related-to
設定,符合,中國大陸,設定,中國大陸,related-to
結論,作為,參考,結論,參考,is-a
政府,訂定,政策,政府,政策,decided-by
台灣,自行車與其零組件,成長歷史,臺灣,成長歷史, part-of
台灣,成長,經驗,臺灣,經驗,affect
進口替代政策,奠下,基礎,進口替代政策,基礎,not-decided-by
結論,在,進口替代政策,結論,進口替代政策,located-in
基礎,自行車業,成功,基礎,一定,is-a
動力,來自,訂單,動力,訂單,located-in
訂單,來自,美國史溫公司,訂單,美國史溫公司,located-in
台灣,成長的機會,生產的日益國際化,臺灣,闡明, requires
成長的機會,非源自,國內市場的壓力,將來的生活,能力,not Created-by
市場,改變,構態,市場,型態,changed-by
市場,拓廣,時,市場,時潮,affect
分工,變得,精細,分工,精細,changed-by
運用市場,成本,低,市場,偏低,depends-on
運用,組織,來得低,應用,來得低,part-of
組織,運用,市場,組織,市場,depends-on
自行車業,背後,零組件供應綱路,自行車業,特徵,related-to
零組件供應綱路,由,小廠,特徵,小廠,Created-by
零組件供應綱路,構成,小廠,特徵,小廠,part-of
自行車業,升級,成功,自行車業,一定,increased-by
自行車業,成功,導致,自行車業,吸引,related-to
升級,導致,零組件自製率降低,升級,改革,triggered-by
零組件自製率,反映,生產日漸國際化,特徵,生產日漸國際化,related-to
該業,未來,發展情況,該業,發展脈絡,not-is-a
廠商,移往,中國大陸,廠商,中國大陸,located-in
生產制備,移往,中國大陸,生產單位,中國大陸,located-in
1987年,開放,民眾,1988年,群眾,related-to
民眾,赴,中國大陸,群眾,中國大陸,related-to
民眾,探親,中國大陸,群眾,中國大陸,related-to
兩岸,歷經,20年交流,兩岸,1899年,affected-by
差異,浮現,兩岸,差別,兩岸,triggered-by
雙方,看見,對方,雙方,對方,related-to
民眾,產生,意識,群眾,意識,Created-by
交流,面臨,認同困境,交往,認同困境,depends-on
身分認同,成了,議題,身分認同,議題,related-to
臺灣民眾,處在,變中,臺灣觀眾,變中,located-in
東亞,增強,經濟力量,"""東亞""",經濟資料,affect
東亞,形成,貨幣同盟,"""東亞""",貨幣同盟,created-by
歐元區,成立,歐元區,歐元區,歐元區,Created-by
日圓,是,對象,日圓,特徵,related-to
歐盟,形成,歐盟,歐盟,歐盟,created-by
東亞,在,開放性,"""東亞""",開放性,located-in
東亞,在,區域內貿易往來,"""東亞""",往來,located-in
東亞,在,中央銀行貼現率,"""東亞""",中央銀行貼現率,located-in
東亞,在,物價膨脹率,"""東亞""",物價膨脹率,located-in
政府,需要,努力,政府,努力,requires
東亞,有,改善的空間,"""東亞""",變項,depends-on
社會主義,有,衝突,社會主義,衝突,depends-on
資本主義,有,衝突,資本主義,衝突,depends-on
東亞,存在,不一致,"""東亞""",悲劇,is-a
中國大陸,提升,經濟力量,中國大陸,經濟資料,affect
人民幣,形成,力量,人民幣,力量,created-by
人民幣,決定,兌換性,人民幣,兌換性,decided-by
福利緊縮,在,今天,福利緊縮,今天,located-in
金門,社會福利,擴張,金門,擴張, depends-on
擴張,是,異例,擴張,異例,related-to
異例,如同,過去,異例,過去,related-to
中國大陸,與,臺灣,中國大陸,臺灣,related-to
軍事,對峙,下,軍事,下降,affect
連續砲擊,長達,二十一年,連續砲擊,二十一年,not depends-on
異例,受,人矚目,異例,眼光,affected
金門社會福利,擴張,有,種族,特徵,increased-by
擴張,有,競爭合法性,擴張,競爭合法性,depends-on
